id;id_station;level_competence;last_assesement;id_operateur
624;27;2;06/08/2022;332
625;27;2;06/08/2022;332
626;16;2;08/01/2023;331
627;16;2;08/01/2023;331
628;16;2;08/01/2023;331
629;16;2;08/01/2023;331
630;16;2;08/01/2023;331
631;20;1;13/06/2022;326
632;10;2;16/09/2022;317
633;13;2;16/09/2022;317
634;12;2;16/09/2022;317
635;9;2;16/09/2022;317
636;8;2;16/09/2022;317
637;11;2;16/09/2022;317
638;13;2;16/09/2022;314
639;11;2;16/09/2022;314
640;28;3;11/02/2022;313
641;25;3;11/02/2022;313
642;13;2;18/01/2023;312
643;27;3;13/09/2022;308
644;27;3;13/09/2022;308
645;27;3;13/09/2022;308
646;27;3;13/09/2022;308
647;27;3;10/06/2022;308
648;10;3;14/09/2022;305
649;13;2;16/09/2022;305
650;12;3;14/09/2022;305
651;13;3;14/09/2022;298
652;28;2;06/08/2022;296
653;28;2;06/08/2022;296
654;14;1;13/06/2022;292
655;14;1;13/06/2022;292
656;32;2;08/02/2023;289
657;32;2;08/02/2023;289
658;32;2;08/02/2023;289
659;32;2;08/02/2023;289
660;26;2;08/02/2023;289
661;26;2;08/02/2023;289
662;26;2;08/02/2023;289
663;26;2;08/02/2023;289
664;26;2;08/02/2023;289
665;17;3;27/06/2022;287
666;17;3;27/06/2022;287
667;17;3;27/06/2022;287
668;17;3;10/06/2022;287
669;13;2;18/01/2023;283
670;3;2;17/09/2022;279
671;3;2;17/09/2022;279
672;1;3;21/09/2021;279
673;1;4;21/09/2021;279
674;1;3;21/09/2021;279
675;4;4;21/09/2021;279
676;4;4;21/09/2021;279
677;5;4;21/09/2021;279
678;2;2;16/09/2022;279
679;1;4;21/09/2021;276
680;1;4;21/09/2021;276
681;1;3;21/09/2021;276
682;5;4;21/09/2021;276
683;5;4;21/09/2021;276
684;2;4;21/09/2021;276
685;27;2;06/08/2021;275
686;27;4;10/08/2021;275
687;27;2;10/08/2021;275
688;27;2;10/08/2021;275
689;27;2;10/08/2021;275
690;15;2;02/08/2022;274
691;15;2;02/08/2022;274
692;15;2;02/08/2022;274
693;15;2;02/08/2022;274
694;20;4;06/08/2021;274
695;21;2;02/08/2022;274
696;21;2;02/08/2022;274
697;21;2;02/08/2022;274
698;21;2;02/08/2022;274
699;21;2;02/08/2022;274
700;21;2;02/08/2022;274
701;16;2;02/08/2022;274
702;16;2;02/08/2022;274
703;16;2;02/08/2022;274
704;16;2;02/08/2022;274
705;16;2;02/08/2022;274
706;17;1;03/08/2021;274
707;27;3;05/03/2022;271
708;27;3;05/03/2022;271
709;27;3;05/03/2022;271
710;10;3;14/09/2022;269
711;10;2;16/09/2022;262
712;13;2;16/09/2022;262
713;12;3;14/09/2022;262
714;9;2;16/09/2022;262
715;10;3;14/09/2022;260
716;2;4;21/09/2021;255
717;10;2;16/09/2022;254
718;13;2;16/09/2022;254
719;12;2;16/09/2022;254
720;9;2;16/09/2022;254
721;8;2;16/09/2022;254
722;13;3;14/09/2022;248
723;32;3;10/06/2022;244
724;26;3;16/09/2022;244
725;26;3;16/09/2022;244
726;26;3;16/09/2022;244
727;12;2;16/09/2022;242
728;9;2;17/01/2023;242
729;5;4;21/09/2021;237
730;5;2;21/09/2021;237
731;2;2;16/09/2022;237
732;24;3;12/01/2022;234
733;28;3;12/01/2022;234
734;27;3;12/01/2022;234
735;27;3;12/01/2022;234
736;27;3;12/01/2022;234
737;28;2;02/03/2023;232
738;28;2;02/03/2023;232
739;24;3;13/06/2022;231
740;24;3;13/06/2022;231
741;24;3;13/06/2022;231
742;3;2;17/09/2022;226
743;3;2;17/09/2022;226
744;1;3;21/09/2021;226
745;1;1;21/09/2021;224
746;1;1;21/09/2021;224
747;1;3;21/09/2021;224
748;5;4;21/09/2021;224
749;2;2;16/09/2022;224
750;25;3;25/02/2022;220
751;25;2;25/02/2022;220
752;25;3;10/06/2022;220
753;25;3;10/06/2022;220
754;10;2;16/09/2022;218
755;13;2;16/09/2022;218
756;12;2;18/01/2023;218
757;9;2;16/09/2022;218
758;8;2;16/09/2022;218
759;27;3;14/06/2022;216
760;27;3;14/06/2022;216
761;32;2;10/08/2021;215
762;32;2;10/08/2021;215
763;27;3;10/08/2021;215
764;27;3;10/08/2021;215
765;27;3;10/08/2021;215
766;13;2;16/09/2022;212
767;15;1;06/08/2021;211
768;15;1;06/08/2021;211
769;15;1;06/08/2021;211
770;15;1;06/08/2021;211
771;16;2;02/08/2022;211
772;16;2;02/08/2022;211
773;16;2;02/08/2022;211
774;16;2;02/08/2022;211
775;16;2;02/08/2022;211
776;5;1;21/09/2021;200
777;23;3;09/09/2022;196
778;23;3;09/09/2022;196
779;25;3;09/09/2022;196
780;25;2;09/09/2022;196
781;25;3;09/09/2022;196
782;25;3;09/09/2022;196
783;13;1;12/09/2022;189
784;2;2;20/09/2021;188
785;26;2;13/06/2022;176
786;26;2;13/06/2022;176
787;26;1;13/06/2022;176
788;26;1;13/06/2022;176
789;24;3;10/06/2022;168
790;26;3;05/03/2022;168
791;26;3;05/03/2022;168
792;26;3;05/03/2022;168
793;25;3;10/08/2021;164
794;25;3;10/08/2021;164
795;25;3;10/08/2021;164
796;25;2;10/08/2021;164
797;25;2;10/08/2021;164
798;16;1;03/08/2021;164
799;16;1;03/08/2021;164
800;16;1;06/08/2021;164
801;16;1;06/08/2021;164
802;16;1;06/08/2021;164
803;20;1;06/08/2021;156
804;20;1;06/08/2021;156
805;20;3;06/08/2021;156
806;20;3;06/08/2021;156
807;20;1;28/06/2022;145
808;3;2;17/09/2022;145
809;3;2;17/09/2022;145
810;5;3;21/09/2021;145
811;5;4;21/09/2021;145
812;2;2;21/09/2021;145
813;22;3;24/04/2023;132
814;27;3;24/04/2023;132
815;27;3;24/04/2023;132
816;27;3;24/04/2023;132
817;27;4;24/04/2023;132
818;27;3;24/04/2023;132
819;29;3;13/04/2023;129
820;32;3;13/04/2023;129
821;32;3;13/04/2023;129
822;22;3;24/04/2023;128
823;27;3;24/04/2023;128
824;27;3;24/04/2023;128
825;28;3;16/09/2022;127
826;28;3;16/09/2022;127
827;22;3;16/09/2022;127
828;25;4;10/08/2021;127
829;25;4;10/08/2021;127
830;27;3;06/09/2022;127
831;27;2;10/08/2021;127
832;27;3;06/09/2022;127
833;27;3;06/09/2022;127
834;27;4;13/09/2022;127
835;27;3;06/09/2022;127
836;31;3;13/04/2023;126
837;29;3;13/04/2023;126
838;32;4;14/04/2023;126
839;32;4;14/04/2023;126
840;32;4;14/04/2023;126
841;32;4;14/04/2023;126
842;26;4;14/04/2023;126
843;26;4;14/04/2023;126
844;26;4;14/04/2023;126
845;26;4;14/04/2023;126
846;26;4;14/04/2023;126
847;26;4;14/04/2023;126
848;26;4;14/04/2023;126
849;22;3;13/04/2023;126
850;25;4;14/04/2023;126
851;25;4;14/04/2023;126
852;7;2;19/04/2023;125
853;6;2;19/04/2023;125
854;6;2;19/04/2023;125
855;19;2;07/09/2022;125
856;19;2;07/09/2022;125
857;19;2;07/09/2022;125
858;13;3;14/09/2022;122
859;26;1;09/06/2022;122
860;19;3;31/01/2023;122
861;19;2;31/01/2023;122
862;19;3;31/01/2023;122
863;19;3;31/01/2023;122
864;23;3;19/01/2023;117
865;23;3;12/04/2023;117
866;23;3;19/01/2023;117
867;24;3;19/01/2023;117
868;24;3;19/01/2023;117
869;24;3;19/01/2023;117
870;24;3;19/01/2023;117
871;25;3;08/03/2023;117
872;25;3;19/01/2023;117
873;25;3;19/01/2023;117
874;25;3;19/01/2023;117
875;25;3;19/01/2023;117
876;31;3;13/04/2023;115
877;29;3;13/04/2023;115
878;32;3;13/04/2023;115
879;32;3;13/04/2023;115
880;26;3;13/04/2023;115
881;26;3;13/04/2023;115
882;26;3;13/04/2023;115
883;26;3;13/04/2023;115
884;26;3;13/04/2023;115
885;26;3;13/04/2023;115
886;26;3;13/04/2023;115
887;22;3;12/04/2023;114
888;27;3;12/04/2023;114
889;27;3;12/04/2023;114
890;27;3;12/04/2023;114
891;27;3;12/04/2023;114
892;27;3;12/04/2023;114
893;20;4;06/08/2021;114
894;23;3;13/04/2023;113
895;23;3;13/04/2023;113
896;23;3;13/04/2023;113
897;24;3;13/04/2023;113
898;24;3;13/04/2023;113
899;24;3;13/04/2023;113
900;24;3;13/04/2023;113
901;28;3;13/04/2023;113
902;28;3;13/04/2023;113
903;27;3;13/04/2023;113
904;27;3;13/04/2023;113
905;27;3;13/04/2023;113
906;27;3;13/04/2023;113
907;23;3;12/04/2023;111
908;23;3;12/04/2023;111
909;23;3;12/04/2023;111
910;31;3;12/04/2023;111
911;24;4;14/04/2023;111
912;24;4;14/04/2023;111
913;24;4;14/04/2023;111
914;24;4;14/04/2023;111
915;28;3;12/04/2023;111
916;28;3;12/04/2023;111
917;22;3;12/04/2023;111
918;25;3;12/04/2023;111
919;25;3;12/04/2023;111
920;25;3;12/04/2023;111
921;25;4;14/04/2023;111
922;25;0;14/04/2023;111
923;27;4;14/04/2023;111
924;27;4;14/04/2023;111
925;27;4;14/04/2023;111
926;27;4;14/04/2023;111
927;27;4;14/04/2023;111
