id;id_station;level_competence;last_assesement;id_operateur
1;25;3;2023-04-24;723
2;26;3;2023-04-13;722
3;26;3;2023-04-13;722
4;26;3;2023-04-13;722
5;26;3;2023-04-13;722
6;26;3;2023-04-13;722
7;26;3;2023-04-13;722
8;26;3;2023-04-13;722
9;17;2;2022-07-30;719
10;17;2;2022-07-30;719
11;17;2;2022-07-30;719
12;5;2;2021-09-21;718
13;25;4;2023-04-24;717
14;6;4;2021-09-23;710
15;6;4;2021-09-23;710
16;19;1;2022-08-18;709
17;19;1;2022-08-18;709
18;19;1;2022-08-18;709
19;19;1;2022-08-18;709
20;20;3;2022-10-20;708
21;16;1;2022-02-11;708
22;16;1;2022-02-11;708
23;17;1;2022-03-16;708
24;17;3;2022-10-20;708
25;14;3;2022-10-20;708
26;14;3;2022-10-20;708
27;18;3;2022-12-23;707
28;18;3;2022-12-23;707
29;18;3;2022-12-23;707
30;16;2;2023-02-07;707
31;16;2;2023-02-07;707
32;16;2;2023-02-07;707
33;16;2;2023-02-07;707
34;16;2;2023-02-07;707
35;17;3;2022-06-10;706
36;17;3;2022-06-10;706
37;26;2;2022-08-06;705
38;26;2;2022-08-06;705
39;26;2;2022-08-06;705
40;26;2;2022-08-06;705
41;26;2;2022-08-06;705
42;21;2;2022-08-02;705
43;21;2;2022-08-02;705
44;21;2;2022-08-02;705
45;21;2;2022-08-02;705
46;21;2;2022-08-02;705
47;21;2;2022-08-02;705
48;19;2;2022-08-02;705
49;19;2;2022-08-02;705
50;19;2;2022-08-02;705
51;19;2;2022-08-02;705
52;17;2;2022-07-30;705
53;17;2;2022-07-30;705
54;17;2;2022-07-30;705
55;17;2;2022-07-30;705
56;29;3;2023-04-12;704
57;24;3;2023-04-12;704
58;24;3;2023-04-12;704
59;24;3;2023-04-12;704
60;24;3;2023-04-12;704
61;28;0;2023-04-14;704
62;28;0;2023-04-14;704
63;22;4;2023-04-14;704
64;27;4;2023-04-14;704
65;27;4;2023-04-14;704
66;27;4;2023-04-14;704
67;27;4;2023-04-14;704
68;27;4;2023-04-14;704
69;22;3;2023-04-13;703
70;27;3;2023-04-13;703
71;27;3;2023-04-13;703
72;27;3;2023-04-13;703
73;27;3;2023-04-13;703
74;27;3;2023-04-13;703
75;27;3;2023-04-13;703
76;3;2;2022-09-17;703
77;3;2;2022-09-17;703
78;1;3;2021-09-21;703
79;1;3;2021-09-21;703
80;1;3;2021-09-21;703
81;5;2;2021-09-21;703
82;5;3;2021-09-21;703
83;2;2;2021-09-21;703
84;29;2;2022-09-16;702
85;32;2;2022-08-06;702
86;32;2;2022-08-06;702
87;32;2;2022-08-06;702
88;32;2;2022-08-06;702
89;26;2;2022-08-06;702
90;26;2;2022-08-06;702
91;26;2;2022-08-06;702
92;26;2;2022-08-06;702
93;26;2;2022-08-06;702
94;19;3;2022-09-08;701
95;19;3;2022-09-08;701
96;19;3;2022-09-08;701
97;19;3;2022-09-08;701
98;17;3;2022-09-08;701
99;32;3;2023-04-13;700
100;32;3;2023-04-13;700
101;26;3;2023-04-13;700
102;26;3;2023-04-13;700
103;26;3;2023-04-13;700
104;26;3;2023-04-13;700
105;26;3;2023-04-13;700
106;26;3;2023-04-13;700
107;26;3;2023-04-13;700
108;22;4;2023-04-24;699
109;25;4;2023-04-24;699
110;25;4;2023-04-24;699
111;27;4;2023-04-24;699
112;27;4;2023-04-24;699
113;27;4;2023-04-24;699
114;27;4;2023-04-24;699
115;27;4;2023-04-24;699
116;14;3;2022-12-23;694
117;14;3;2022-12-23;694
118;14;3;2022-12-23;694
119;14;3;2022-12-23;694
120;23;4;2021-08-10;692
121;25;3;2022-09-09;692
122;25;3;2022-09-09;692
123;25;3;2022-09-09;692
124;25;3;2022-09-09;692
125;25;3;2022-09-09;692
126;19;2;2022-06-14;690
127;21;2;2022-08-02;689
128;21;2;2022-08-02;689
129;21;2;2022-08-02;689
130;21;2;2022-08-02;689
131;21;2;2022-08-02;689
132;21;2;2022-08-02;689
133;19;2;2022-08-02;689
134;19;2;2022-08-02;689
135;19;2;2022-08-02;689
136;19;2;2022-08-02;689
137;17;2;2022-07-30;689
138;17;2;2022-07-30;689
139;17;1;2021-08-03;689
140;17;2;2022-07-30;689
141;7;4;2023-04-19;688
142;7;4;2023-04-19;688
143;7;4;2023-04-19;688
144;7;2;2023-04-19;688
145;7;2;2023-04-19;688
146;6;4;2023-04-19;688
147;6;4;2023-04-19;688
148;7;2;2023-04-19;683
149;7;2;2023-04-19;683
150;7;2;2023-04-19;683
151;7;2;2023-04-19;683
152;30;2;2022-09-16;681
153;17;2;2022-07-30;676
154;25;3;2023-04-24;675
155;22;3;2023-04-12;673
156;31;4;2023-04-14;671
157;29;4;2023-04-14;671
158;22;3;2023-04-13;671
159;22;3;2023-04-24;670
160;25;3;2023-04-24;670
161;27;4;2023-04-24;670
162;27;4;2023-04-24;670
163;27;4;2023-04-24;670
164;27;4;2023-04-24;670
165;27;4;2023-04-24;670
166;24;3;2022-08-12;664
167;27;3;2023-04-24;663
168;27;3;2023-04-24;663
169;27;4;2023-04-24;663
170;27;4;2023-04-24;663
171;27;3;2023-04-24;663
172;26;3;2023-04-13;661
173;26;3;2023-04-13;661
174;26;3;2023-04-13;661
175;26;3;2023-04-13;661
176;26;3;2023-04-13;661
177;26;3;2022-06-30;660
178;26;3;2022-06-30;660
179;26;3;2022-06-30;660
180;19;3;2022-06-27;659
181;19;3;2022-06-27;659
182;19;3;2022-06-27;659
183;19;3;2022-06-27;659
184;19;3;2022-06-27;658
185;19;3;2022-06-27;658
186;19;3;2022-06-27;658
187;19;3;2022-06-27;658
188;19;3;2022-06-10;657
189;19;3;2022-06-10;657
190;19;3;2022-06-10;657
191;21;3;2022-09-08;656
192;21;3;2022-09-08;656
193;21;3;2022-09-08;656
194;21;3;2022-09-08;656
195;21;3;2022-09-08;656
196;21;3;2022-09-08;656
197;21;3;2022-09-08;656
198;21;3;2022-09-08;656
199;19;3;2022-06-25;656
200;19;3;2022-06-25;656
201;19;3;2022-06-25;656
202;19;3;2022-06-25;656
203;26;3;2022-06-10;655
204;26;3;2022-06-10;655
205;19;2;2022-09-08;653
206;19;2;2022-09-08;653
207;17;3;2022-06-25;653
208;17;2;2022-06-10;652
209;21;3;2022-06-10;651
210;21;3;2022-06-10;651
211;21;3;2022-06-10;651
212;21;3;2022-06-10;651
213;21;3;2022-06-10;651
214;21;3;2022-06-10;651
215;7;2;2022-06-27;650
216;7;4;2021-09-23;649
217;6;3;2021-09-23;649
218;6;3;2021-09-23;649
219;6;4;2021-09-23;649
220;19;2;2023-02-05;649
221;19;2;2023-02-05;649
222;19;2;2023-02-05;649
223;19;2;2023-02-05;649
224;17;3;2022-02-08;649
225;17;3;2022-02-08;649
226;26;2;2023-02-02;648
227;26;2;2023-02-02;648
228;26;2;2023-02-02;648
229;26;2;2023-02-02;648
230;26;2;2023-02-02;648
231;19;2;2023-02-05;641
232;19;2;2023-02-05;641
233;19;2;2023-02-05;641
234;19;2;2023-02-05;641
235;7;1;2022-03-05;640
236;7;3;2022-03-05;640
237;7;1;2022-03-05;640
238;7;3;2022-03-05;640
239;6;2;2022-03-05;640
240;6;2;2022-03-05;640
241;6;2;2022-03-05;640
242;6;2;2022-03-05;640
243;19;2;2023-02-05;640
244;19;2;2023-02-05;640
245;19;2;2023-02-05;640
246;19;2;2023-02-05;640
247;17;3;2022-02-10;640
248;19;2;2022-08-02;639
249;19;2;2022-08-02;639
250;19;2;2022-08-02;639
251;19;2;2022-08-02;639
252;17;2;2022-07-30;639
253;17;2;2022-07-30;639
254;17;2;2022-07-30;639
255;17;1;2021-08-03;639
256;10;2;2022-09-16;637
257;13;2;2022-09-16;637
258;12;2;2022-09-16;637
259;9;2;2022-09-16;637
260;8;2;2022-09-16;637
261;19;2;2022-08-02;636
262;19;2;2022-08-02;636
263;19;2;2022-08-02;636
264;19;2;2022-08-02;636
265;17;3;2022-03-05;636
266;13;2;2022-09-16;634
267;12;2;2022-09-16;634
268;6;2;2022-09-19;633
269;6;2;2022-09-19;633
270;6;2;2022-09-19;633
271;6;2;2022-09-19;633
272;26;3;2022-03-07;628
273;26;3;2022-03-07;628
274;23;2;2022-02-11;620
275;13;3;2022-09-14;619
276;26;3;2022-02-11;616
277;26;3;2022-02-11;616
278;26;3;2022-02-11;616
279;7;2;2022-09-19;613
280;7;2;2022-09-19;613
281;7;2;2022-09-19;613
282;6;2;2022-09-19;613
283;6;2;2022-09-19;613
284;6;2;2022-09-19;613
285;6;2;2022-09-19;613
286;12;2;2022-12-20;612
287;19;2;2023-02-22;605
288;19;2;2023-02-22;605
289;19;2;2023-02-22;605
290;19;2;2023-02-22;605
291;26;4;2022-02-28;600
292;26;4;2022-02-28;600
293;26;4;2022-02-28;600
294;26;3;2022-06-30;600
295;26;3;2022-06-30;600
296;26;3;2022-01-12;600
297;26;3;2022-01-12;600
298;6;2;2022-07-07;597
299;13;3;2022-09-14;594
300;13;2;2023-01-18;585
301;7;2;2022-09-19;585
302;7;2;2022-09-19;585
303;7;2;2022-09-19;585
304;7;2;2022-09-19;585
305;6;2;2021-09-23;585
306;6;2;2021-09-23;585
307;6;4;2021-09-23;585
308;26;3;2022-06-10;579
309;26;3;2022-06-10;579
310;26;3;2022-09-16;579
311;26;3;2022-09-16;579
312;26;3;2022-06-10;579
313;26;3;2022-06-10;579
314;7;2;2022-09-19;565
315;7;2;2022-09-19;565
316;7;2;2022-09-19;565
317;7;2;2022-09-19;565
318;7;2;2022-09-19;565
319;6;2;2022-09-19;565
320;6;2;2022-09-19;565
321;6;2;2022-09-19;565
322;6;2;2022-09-19;565
323;26;3;2022-03-05;565
324;26;3;2022-03-05;565
325;26;3;2022-03-05;565
326;26;1;2022-03-05;565
327;26;1;2022-03-05;565
328;13;2;2022-09-16;557
329;7;4;2021-09-23;549
330;7;4;2021-09-23;549
331;6;2;2022-09-19;549
332;6;2;2022-09-19;549
333;6;2;2022-09-19;549
334;6;2;2022-09-19;549
335;7;4;2021-09-23;547
336;7;4;2021-09-23;547
337;6;4;2021-09-23;547
338;19;1;2022-02-17;545
339;19;1;2022-02-17;545
340;19;1;2022-02-17;545
341;19;1;2022-02-17;545
342;17;2;2022-03-09;540
343;21;2;2022-08-02;539
344;21;2;2022-08-02;539
345;21;2;2022-08-02;539
346;21;2;2022-08-02;539
347;21;2;2022-08-02;539
348;21;2;2022-08-02;539
349;19;2;2022-08-02;539
350;19;2;2022-08-02;539
351;19;2;2022-08-02;539
352;19;2;2022-08-02;539
353;16;1;2021-08-03;539
354;16;1;2021-08-03;539
355;16;1;2021-08-06;539
356;16;1;2021-08-06;539
357;16;1;2021-08-06;539
358;17;2;2022-07-30;539
359;17;2;2022-07-30;539
360;17;2;2022-07-30;539
361;17;1;2021-08-03;539
362;32;3;2022-01-12;538
363;32;3;2022-01-12;538
364;26;2;2023-01-09;538
365;26;2;2023-01-09;538
366;26;2;2023-01-09;538
367;26;2;2023-01-09;538
368;20;2;2022-08-02;519
369;20;2;2022-08-02;519
370;20;2;2022-08-02;519
371;20;2;2022-08-02;519
372;16;2;2022-08-02;519
373;16;2;2022-08-02;519
374;16;2;2022-08-02;519
375;16;2;2022-08-02;519
376;16;2;2022-08-02;519
377;14;2;2022-07-27;519
378;14;2;2022-07-27;519
379;31;4;2023-04-24;518
380;22;4;2023-04-24;518
381;27;4;2023-04-24;518
382;27;3;2023-04-24;518
383;27;4;2023-04-24;518
384;27;4;2023-04-24;518
385;27;3;2023-04-24;518
386;15;2;2023-02-05;517
387;15;2;2023-02-05;517
388;15;2;2023-02-05;517
389;15;2;2023-02-05;517
390;16;2;2023-02-05;517
391;16;2;2023-02-05;517
392;16;2;2023-02-05;517
393;16;2;2023-02-05;517
394;16;2;2023-02-05;517
395;7;2;2023-04-19;515
396;7;2;2023-04-19;515
397;17;3;2022-03-16;515
398;7;2;2023-04-19;514
399;7;2;2023-04-19;514
400;6;2;2023-04-19;514
401;6;2;2023-04-19;514
402;15;3;2022-06-27;512
403;15;3;2022-06-27;512
404;15;3;2022-06-27;512
405;16;2;2022-02-08;512
406;16;1;2022-10-20;512
407;16;1;2022-10-20;512
408;16;1;2022-10-20;512
409;16;1;2022-10-20;512
410;21;3;2022-06-27;511
411;21;3;2022-06-27;511
412;21;3;2022-06-27;511
413;21;3;2022-06-27;511
414;21;3;2022-06-27;511
415;21;3;2022-06-27;511
416;7;4;2023-04-19;510
417;7;4;2023-04-19;510
418;7;4;2023-04-19;510
419;7;3;2022-06-27;510
420;7;3;2022-06-27;510
421;6;2;2022-06-27;510
422;6;2;2022-06-27;510
423;6;2;2022-06-27;510
424;6;2;2022-06-27;510
425;21;2;2023-03-06;510
426;21;2;2023-03-06;510
427;21;2;2023-03-06;510
428;21;2;2023-03-06;510
429;21;2;2023-03-06;510
430;21;2;2023-03-06;510
431;19;2;2023-03-06;510
432;19;2;2023-03-06;510
433;19;2;2023-03-06;510
434;19;2;2023-03-06;510
435;16;4;2022-03-09;510
436;17;2;2023-03-06;510
437;17;2;2023-03-06;510
438;17;2;2023-03-06;510
439;17;2;2023-03-06;510
440;7;2;2022-09-19;509
441;7;2;2022-09-19;509
442;7;2;2022-09-19;509
443;7;2;2022-09-19;509
444;7;2;2022-09-19;509
445;6;2;2022-09-19;509
446;6;2;2022-09-19;509
447;6;2;2022-09-19;509
448;6;2;2022-09-19;509
449;13;2;2023-01-18;505
450;12;2;2023-01-18;505
451;19;3;2023-01-31;505
452;19;2;2023-01-31;505
453;19;2;2023-01-31;505
454;19;2;2023-01-31;505
455;12;3;2022-09-14;504
456;17;3;2023-03-10;503
457;17;3;2023-03-10;503
458;17;3;2023-03-10;503
459;17;1;2023-02-16;503
460;17;3;2023-03-10;503
461;17;3;2023-03-10;503
462;28;3;2022-08-12;500
463;28;3;2022-08-12;500
464;27;2;2022-07-07;499
465;27;2;2022-07-07;499
466;25;3;2022-07-07;497
467;16;2;2022-07-07;495
468;19;2;2022-07-07;489
469;12;2;2022-01-21;486
470;26;2;2022-06-13;485
471;26;2;2022-06-13;485
472;26;2;2022-06-13;485
473;23;4;2021-08-10;480
474;25;4;2021-08-10;480
475;25;4;2021-08-10;480
476;26;2;2023-02-02;477
477;26;2;2023-02-02;477
478;26;2;2023-02-02;477
479;26;2;2023-02-02;477
480;26;2;2023-02-02;477
481;28;2;2023-02-02;477
482;28;2;2023-02-02;477
483;13;2;2022-09-14;469
484;3;1;2021-09-21;467
485;3;1;2021-09-21;467
486;5;1;2021-09-21;467
487;27;3;2022-08-12;462
488;27;3;2022-08-12;462
489;27;3;2022-08-12;462
490;27;3;2022-08-12;462
491;26;3;2021-08-10;457
492;26;3;2021-08-10;457
493;27;2;2022-08-06;457
494;27;2;2022-08-06;457
495;27;2;2022-08-06;457
496;27;2;2022-08-06;457
497;27;2;2022-08-06;457
498;16;3;2022-03-05;454
499;16;3;2022-03-05;454
500;16;3;2022-03-05;454
501;16;3;2022-03-05;454
502;16;3;2022-03-05;454
503;10;2;2022-09-16;453
504;13;2;2022-09-16;453
505;12;2;2022-09-16;453
506;9;2;2022-09-16;453
507;8;2;2022-09-16;453
508;11;2;2022-09-16;453
509;13;2;2022-09-16;449
510;14;1;2022-02-08;447
511;14;3;2022-02-08;447
512;32;3;2022-03-05;442
513;32;3;2022-03-05;442
514;25;1;2022-03-05;442
515;27;3;2022-03-05;442
516;27;3;2022-03-05;442
517;27;3;2022-06-14;442
518;28;2;2022-06-13;441
519;28;2;2022-06-13;441
520;16;3;2022-06-07;440
521;16;2;2022-06-07;440
522;23;3;2022-01-12;432
523;27;3;2022-01-12;432
524;3;2;2022-09-17;427
525;3;2;2022-09-17;427
526;4;3;2021-09-21;427
527;4;3;2021-09-21;427
528;5;2;2021-09-21;427
529;5;4;2021-09-21;427
530;2;1;2021-09-21;427
531;13;2;2023-01-18;420
532;23;2;2022-06-13;416
533;1;2;2021-09-21;410
534;1;3;2021-09-21;410
535;1;3;2021-09-21;410
536;5;4;2022-01-11;410
537;2;2;2022-09-16;410
538;24;1;2022-09-10;409
539;24;1;2022-09-10;409
540;24;1;2022-09-10;409
541;24;1;2022-09-10;409
542;16;3;2022-06-10;407
543;16;3;2022-06-10;407
544;15;2;2022-08-02;405
545;15;2;2022-08-02;405
546;15;2;2022-08-02;405
547;15;2;2022-08-02;405
548;14;2;2022-07-27;405
549;14;2;2022-07-27;405
550;13;3;2022-09-14;402
551;12;3;2022-09-14;402
552;11;3;2022-09-14;402
553;25;1;2022-08-10;400
554;10;2;2022-09-16;399
555;13;2;2022-09-16;399
556;12;2;2022-09-16;399
557;9;2;2022-09-16;399
558;8;2;2022-09-16;399
559;16;3;2022-06-10;394
560;16;3;2022-06-10;394
561;10;2;2022-09-16;393
562;13;2;2022-09-16;393
563;12;2;2022-09-16;393
564;9;2;2022-09-16;393
565;8;2;2021-09-20;393
566;13;2;2022-09-16;382
567;12;2;2022-09-16;382
568;9;2;2022-09-16;382
569;11;2;2022-09-16;382
570;32;3;2021-08-10;379
571;32;3;2021-08-10;379
572;32;3;2022-02-05;379
573;28;3;2021-08-10;379
574;27;3;2022-09-13;379
575;27;3;2022-09-13;379
576;27;3;2022-09-13;379
577;27;3;2022-09-13;379
578;27;3;2022-09-13;379
579;16;1;2022-02-08;377
580;16;1;2022-02-08;377
581;16;1;2022-02-08;377
